customer_id,transaction_month,transaction_month_number,online_order,order_status,brand,product_line,product_class,product_size,list_price_categories
75,Sep,9,False,Approved,OHM Cycles,Standard,medium,medium,1201-1400
75,Aug,8,True,Approved,WeareA2B,Touring,medium,large,1201-1400
75,Jun,6,False,Approved,Trek Bicycles,Standard,low,medium,1001-1200
75,Oct,10,True,Approved,Norco Bicycles,Mountain,low,small,601-800
1498,Sep,9,True,Approved,Giant Bicycles,Standard,high,medium,1001-1200
1498,Nov,11,False,Approved,Solex,Standard,low,medium,801-1000
1498,Nov,11,True,Approved,OHM Cycles,Standard,high,medium,1401-1600
1498,May,5,True,Approved,Trek Bicycles,Standard,medium,medium,401-600
2192,May,5,True,Approved,Trek Bicycles,Standard,medium,medium,401-600
2192,Nov,11,False,Approved,Norco Bicycles,Road,high,large,601-800
2192,Nov,11,True,Approved,Solex,Standard,medium,medium,Below 200
2192,Sep,9,False,Approved,WeareA2B,Standard,medium,medium,601-800
419,Jan,1,False,Approved,WeareA2B,Standard,medium,medium,1201-1400
419,Sep,9,False,Approved,Trek Bicycles,Road,low,medium,801-1000
419,Sep,9,True,Approved,WeareA2B,Standard,medium,medium,Below 200
419,Nov,11,False,Approved,Norco Bicycles,Standard,medium,medium,1401-1600
419,Jul,7,False,Approved,OHM Cycles,Standard,high,medium,1401-1600
419,Dec,12,False,Approved,Solex,Standard,low,medium,1201-1400
419,May,5,False,Approved,OHM Cycles,Road,medium,medium,1201-1400
3307,May,5,True,Approved,WeareA2B,Standard,medium,medium,1601-1800
3307,Nov,11,False,Approved,Giant Bicycles,Road,low,small,401-600
3307,May,5,False,Approved,Giant Bicycles,Standard,medium,medium,601-800
3307,Sep,9,True,Approved,Solex,Touring,medium,large,Above 2000
3307,Dec,12,False,Approved,Trek Bicycles,Road,low,medium,801-1000
2430,Jul,7,False,Approved,WeareA2B,Standard,medium,medium,Below 200
2430,Aug,8,True,Approved,WeareA2B,Standard,medium,small,Below 200
2430,May,5,False,Approved,Trek Bicycles,Standard,low,medium,1001-1200
2430,Sep,9,False,Approved,Trek Bicycles,Standard,medium,large,Above 2000
1506,Jan,1,True,Approved,OHM Cycles,Standard,medium,medium,Below 200
1506,Nov,11,False,Approved,Solex,Standard,medium,medium,1801-2000
1506,Dec,12,True,Approved,Norco Bicycles,Standard,low,medium,201-400
1506,Sep,9,False,Approved,WeareA2B,Standard,medium,medium,1201-1400
1506,Jul,7,False,Approved,Solex,Standard,low,medium,1201-1400
1506,Mar,3,True,Approved,Giant Bicycles,Standard,high,small,1801-2000
1506,Dec,12,False,Approved,Solex,Standard,medium,large,201-400
1506,Aug,8,False,Approved,Giant Bicycles,Standard,high,medium,1201-1400
1506,Sep,9,True,Approved,Solex,Standard,medium,large,1001-1200
1506,Jan,1,True,Approved,WeareA2B,Touring,medium,medium,1401-1600
1346,Jun,6,False,Approved,OHM Cycles,Standard,medium,medium,801-1000
1346,Nov,11,True,Approved,Solex,Standard,high,medium,601-800
1346,Jun,6,True,Approved,WeareA2B,Standard,medium,medium,1601-1800
1346,Dec,12,True,Approved,Norco Bicycles,Standard,medium,medium,201-400
1346,Jan,1,True,Approved,Solex,Standard,high,large,1801-2000
1346,May,5,False,Approved,Solex,Standard,medium,medium,1801-2000
1346,Feb,2,True,Approved,Trek Bicycles,Standard,medium,large,Above 2000
1346,Dec,12,True,Approved,Solex,Standard,medium,medium,Below 200
1346,Oct,10,False,Approved,OHM Cycles,Standard,medium,medium,601-800
763,Jun,6,False,Approved,WeareA2B,Standard,medium,small,Below 200
763,Feb,2,True,Approved,WeareA2B,Standard,medium,medium,1201-1400
763,Jul,7,True,Approved,Giant Bicycles,Standard,medium,large,1601-1800
763,Aug,8,False,Approved,WeareA2B,Standard,medium,medium,1201-1400
763,Feb,2,True,Approved,Norco Bicycles,Standard,medium,medium,1401-1600
763,Oct,10,False,Approved,Solex,Standard,medium,medium,1001-1200
2397,Nov,11,False,Approved,OHM Cycles,Touring,low,medium,1001-1200
2397,Oct,10,False,Approved,Giant Bicycles,Standard,medium,small,1201-1400
2397,Apr,4,True,Approved,OHM Cycles,Standard,high,medium,Above 2000
2397,Sep,9,False,Approved,Norco Bicycles,Road,medium,medium,401-600
2397,Apr,4,True,Approved,Giant Bicycles,Road,medium,medium,601-800
2397,Oct,10,True,Approved,Giant Bicycles,Road,medium,medium,601-800
2397,Jun,6,False,Approved,Trek Bicycles,Standard,medium,large,Above 2000
2397,Jul,7,True,Approved,Solex,Standard,medium,medium,1001-1200
2397,Feb,2,True,Approved,Norco Bicycles,Mountain,low,small,601-800
102,Sep,9,True,Approved,Giant Bicycles,Standard,high,medium,1001-1200
102,Nov,11,False,Approved,Norco Bicycles,Road,high,large,601-800
102,Aug,8,True,Approved,Norco Bicycles,Standard,low,medium,801-1000
102,Mar,3,True,Approved,OHM Cycles,Standard,medium,medium,201-400
102,Apr,4,True,Approved,Solex,Standard,medium,large,1001-1200
102,May,5,False,Approved,WeareA2B,Standard,medium,medium,1801-2000
102,Apr,4,False,Approved,WeareA2B,Standard,low,medium,601-800
2884,Dec,12,False,Approved,Norco Bicycles,Standard,low,medium,801-1000
2884,Mar,3,True,Approved,OHM Cycles,Standard,medium,medium,201-400
2884,Dec,12,True,Approved,OHM Cycles,Standard,high,medium,1401-1600
2884,Nov,11,False,Cancelled,WeareA2B,Standard,medium,small,Below 200
2884,May,5,True,Approved,Norco Bicycles,Road,medium,large,1201-1400
2884,Feb,2,False,Approved,WeareA2B,Standard,medium,small,Below 200
2884,Oct,10,False,Approved,WeareA2B,Touring,medium,large,1201-1400
2884,Jul,7,False,Approved,Solex,Standard,low,medium,1201-1400
759,Oct,10,True,Approved,Giant Bicycles,Road,medium,medium,601-800
759,Oct,10,True,Approved,Giant Bicycles,Standard,medium,medium,1401-1600
759,Sep,9,False,Approved,OHM Cycles,Standard,medium,medium,801-1000
759,Aug,8,False,Approved,WeareA2B,Standard,low,medium,601-800
759,Dec,12,True,Approved,WeareA2B,Standard,medium,small,1401-1600
759,Jul,7,True,Approved,Solex,Standard,low,medium,801-1000
759,Feb,2,False,Approved,Norco Bicycles,Mountain,low,small,601-800
759,May,5,True,Approved,Giant Bicycles,Standard,medium,medium,601-800
773,Apr,4,True,Approved,Solex,Standard,medium,large,1001-1200
773,Apr,4,False,Approved,OHM Cycles,Standard,medium,medium,601-800
773,Mar,3,False,Approved,OHM Cycles,Standard,medium,medium,1201-1400
773,Aug,8,False,Approved,WeareA2B,Touring,medium,medium,1401-1600
773,Jun,6,False,Approved,Norco Bicycles,Standard,low,medium,801-1000
773,Oct,10,False,Approved,Solex,Standard,high,large,1801-2000
773,Aug,8,True,Approved,OHM Cycles,Standard,low,medium,1601-1800
773,Oct,10,False,Approved,Giant Bicycles,Standard,high,medium,1001-1200
3297,Nov,11,True,Approved,Giant Bicycles,Standard,medium,small,1201-1400
3297,Oct,10,True,Approved,Giant Bicycles,Standard,high,medium,1001-1200
3297,Aug,8,True,Approved,WeareA2B,Standard,medium,small,Below 200
3297,Jul,7,False,Approved,WeareA2B,Standard,medium,small,Below 200
3297,Jan,1,False,Approved,OHM Cycles,Standard,medium,medium,601-800
3297,Aug,8,False,Approved,Solex,Standard,medium,medium,401-600
2434,Feb,2,True,Approved,Trek Bicycles,Road,medium,medium,201-400
2434,Feb,2,False,Approved,Trek Bicycles,Standard,medium,large,1401-1600
2434,Nov,11,True,Approved,OHM Cycles,Standard,low,medium,1601-1800
2434,Jul,7,False,Approved,WeareA2B,Standard,medium,medium,1601-1800
2434,May,5,True,Approved,Norco Bicycles,Road,medium,medium,1001-1200
2434,Mar,3,False,Approved,Solex,Standard,medium,large,1001-1200
2434,Nov,11,False,Approved,Giant Bicycles,Standard,medium,medium,601-800
2434,Dec,12,False,Approved,OHM Cycles,Road,high,large,Below 200
2434,Apr,4,True,Approved,Solex,Standard,medium,medium,1801-2000
1861,Jul,7,False,Approved,Giant Bicycles,Standard,medium,medium,1401-1600
1861,Dec,12,True,Approved,Solex,Standard,high,medium,1001-1200
1861,Oct,10,True,Cancelled,Trek Bicycles,Standard,low,medium,1001-1200
1861,Jan,1,False,Approved,Solex,Standard,low,medium,801-1000
1861,Sep,9,False,Approved,Solex,Standard,high,medium,601-800
1861,Mar,3,False,Approved,Trek Bicycles,Road,medium,large,1801-2000
1233,May,5,False,Approved,Trek Bicycles,Standard,medium,medium,401-600
1233,Sep,9,False,Approved,WeareA2B,Standard,medium,medium,1001-1200
1233,Dec,12,False,Approved,OHM Cycles,Standard,medium,medium,801-1000
1233,Sep,9,False,Approved,Norco Bicycles,Standard,medium,small,1201-1400
1233,Oct,10,False,Approved,Trek Bicycles,Road,medium,medium,401-600
1233,Jul,7,True,Approved,Giant Bicycles,Standard,medium,medium,1401-1600
1233,Jul,7,True,Approved,Solex,Touring,medium,large,Above 2000
1233,Apr,4,True,Approved,Solex,Touring,medium,large,Above 2000
1233,May,5,True,Approved,Solex,Standard,medium,medium,1401-1600
1390,Aug,8,False,Approved,WeareA2B,Standard,medium,medium,601-800
1390,Jan,1,False,Approved,Norco Bicycles,Standard,high,small,1601-1800
1390,Jun,6,True,Approved,Trek Bicycles,Standard,medium,small,1201-1400
1390,Dec,12,False,Approved,Giant Bicycles,Standard,medium,large,1801-2000
1390,Dec,12,False,Approved,OHM Cycles,Standard,high,medium,201-400
1390,Aug,8,False,Approved,Solex,Standard,medium,medium,401-600
1390,Mar,3,True,Approved,Norco Bicycles,Road,medium,large,1201-1400
1390,Sep,9,False,Approved,Trek Bicycles,Standard,high,medium,201-400
1390,Jun,6,True,Approved,Solex,Standard,medium,medium,1001-1200
2682,Apr,4,True,Approved,OHM Cycles,Road,high,large,Below 200
2682,Jul,7,False,Approved,Giant Bicycles,Standard,high,medium,1001-1200
2682,Jul,7,False,Approved,OHM Cycles,Standard,low,medium,1601-1800
2682,Nov,11,True,Approved,Solex,Standard,high,medium,1001-1200
2682,Jun,6,False,Approved,Norco Bicycles,Standard,low,medium,201-400
2682,Jul,7,False,Approved,Solex,Standard,low,medium,801-1000
2682,Jan,1,False,Approved,OHM Cycles,Standard,medium,medium,201-400
2682,May,5,True,Approved,Giant Bicycles,Standard,medium,large,401-600
439,Aug,8,True,Approved,Solex,Standard,medium,medium,401-600
439,Jun,6,False,Approved,Giant Bicycles,Standard,medium,medium,601-800
439,Sep,9,True,Approved,WeareA2B,Standard,medium,medium,1801-2000
439,Mar,3,False,Approved,Solex,Standard,medium,medium,401-600
439,Aug,8,True,Approved,OHM Cycles,Standard,high,medium,Above 2000
1579,Apr,4,True,Approved,Solex,Standard,high,medium,1001-1200
1579,Oct,10,True,Approved,Solex,Standard,medium,medium,1401-1600
1579,Jan,1,False,Approved,OHM Cycles,Standard,medium,medium,1601-1800
1579,Mar,3,True,Approved,Trek Bicycles,Standard,low,medium,1001-1200
1579,Nov,11,False,Approved,Solex,Standard,medium,large,1001-1200
1579,Sep,9,True,Approved,Solex,Standard,medium,medium,Below 200
1579,Jun,6,True,Approved,OHM Cycles,Standard,high,medium,Above 2000
1579,May,5,True,Approved,OHM Cycles,Standard,low,medium,Below 200
1579,Feb,2,True,Approved,Solex,Standard,high,large,1801-2000
1579,Aug,8,False,Approved,OHM Cycles,Standard,low,medium,1601-1800
2984,Jul,7,True,Approved,Solex,Standard,medium,medium,1801-2000
2984,Mar,3,True,Approved,Solex,Standard,medium,medium,1001-1200
2984,Apr,4,False,Approved,Trek Bicycles,Road,medium,large,1801-2000
2984,Jun,6,False,Approved,Solex,Standard,high,medium,1001-1200
3470,Nov,11,True,Approved,Giant Bicycles,Standard,medium,small,1201-1400
3470,Dec,12,False,Approved,WeareA2B,Standard,medium,medium,1801-2000
3470,Jun,6,False,Approved,Solex,Standard,medium,medium,1001-1200
3470,Jan,1,False,Approved,OHM Cycles,Standard,high,medium,Above 2000
3470,Nov,11,False,Approved,Solex,Road,medium,large,1601-1800
3470,Sep,9,False,Approved,Solex,Road,medium,small,1601-1800
3470,Jul,7,True,Approved,Trek Bicycles,Standard,medium,large,Above 2000
3470,Apr,4,True,Approved,Trek Bicycles,Standard,medium,large,Above 2000
1,Dec,12,False,Approved,OHM Cycles,Standard,medium,medium,201-400
1,Apr,4,True,Approved,Solex,Standard,medium,medium,1401-1600
1,May,5,True,Approved,Trek Bicycles,Road,low,small,1601-1800
1,Jan,1,False,Approved,Norco Bicycles,Standard,medium,medium,201-400
1,Feb,2,False,Approved,Solex,Standard,medium,medium,Below 200
1,May,5,False,Approved,Giant Bicycles,Road,medium,medium,1401-1600
1,Mar,3,False,Approved,Norco Bicycles,Mountain,low,small,601-800
1,Dec,12,True,Approved,Giant Bicycles,Standard,medium,medium,201-400
1,Jun,6,True,Approved,Giant Bicycles,Standard,medium,medium,601-800
1,Dec,12,True,Approved,OHM Cycles,Road,medium,medium,601-800
1,Mar,3,True,Approved,Giant Bicycles,Standard,high,medium,1201-1400
757,Feb,2,False,Approved,Solex,Standard,medium,medium,401-600
757,Oct,10,False,Approved,WeareA2B,Standard,medium,medium,1001-1200
757,Aug,8,True,Approved,Trek Bicycles,Standard,medium,medium,401-600
757,Aug,8,True,Approved,WeareA2B,Touring,medium,large,1801-2000
757,Feb,2,True,Approved,OHM Cycles,Standard,low,medium,Below 200
211,May,5,True,Approved,OHM Cycles,Touring,low,medium,1001-1200
211,Oct,10,True,Approved,Solex,Road,medium,large,1601-1800
211,Feb,2,False,Approved,OHM Cycles,Touring,low,medium,1001-1200
211,May,5,False,Approved,Trek Bicycles,Standard,high,medium,401-600
211,Jun,6,False,Approved,Solex,Standard,high,medium,1001-1200
211,Jan,1,False,Approved,Solex,Standard,medium,large,201-400
211,Jul,7,False,Approved,Trek Bicycles,Road,medium,large,1801-2000
211,Nov,11,False,Approved,Giant Bicycles,Standard,medium,medium,1401-1600
211,Nov,11,False,Approved,Giant Bicycles,Standard,high,medium,1001-1200
32,Mar,3,False,Approved,Giant Bicycles,Standard,medium,large,401-600
32,Apr,4,True,Approved,Solex,Standard,medium,large,1001-1200
32,Aug,8,False,Approved,Giant Bicycles,Road,medium,medium,1401-1600
32,May,5,False,Approved,Solex,Standard,medium,large,201-400
32,Jan,1,False,Approved,Solex,Standard,medium,medium,1001-1200
32,Jun,6,True,Approved,Giant Bicycles,Standard,medium,large,1601-1800
32,May,5,False,Approved,Solex,Road,medium,small,1601-1800
119,Jul,7,False,Approved,Solex,Standard,medium,medium,401-600
119,Aug,8,False,Approved,Giant Bicycles,Standard,medium,large,1801-2000
119,Nov,11,True,Approved,OHM Cycles,Standard,medium,medium,1601-1800
119,Oct,10,True,Approved,Solex,Standard,low,medium,1201-1400
2347,Jul,7,False,Approved,Norco Bicycles,Standard,high,medium,1001-1200
2347,Aug,8,False,Approved,WeareA2B,Standard,medium,medium,1201-1400
2347,May,5,True,Approved,Trek Bicycles,Standard,medium,large,Above 2000
2347,Jul,7,True,Approved,Norco Bicycles,Standard,medium,medium,201-400
2347,Apr,4,False,Approved,Giant Bicycles,Standard,high,medium,1001-1200
2347,Oct,10,True,Approved,Norco Bicycles,Standard,high,medium,1001-1200
2347,Mar,3,True,Approved,Giant Bicycles,Standard,high,medium,1201-1400
2347,Sep,9,True,Approved,OHM Cycles,Standard,high,medium,Above 2000
2347,Aug,8,True,Approved,Trek Bicycles,Road,medium,medium,201-400
2353,Apr,4,False,Approved,Giant Bicycles,Standard,high,medium,1001-1200
2353,Aug,8,True,Approved,Norco Bicycles,Standard,low,medium,801-1000
2353,Oct,10,False,Approved,Giant Bicycles,Standard,high,medium,1001-1200
2353,Jun,6,False,Approved,Giant Bicycles,Standard,medium,large,1601-1800
2353,Jan,1,False,Approved,Giant Bicycles,Standard,medium,large,401-600
2353,Mar,3,False,Approved,Giant Bicycles,Standard,high,medium,1001-1200
2353,Jan,1,False,Approved,Giant Bicycles,Standard,medium,large,401-600
2353,Feb,2,False,Approved,Giant Bicycles,Standard,high,medium,1001-1200
2353,Jan,1,True,Approved,Solex,Standard,medium,medium,1801-2000
2353,Aug,8,True,Approved,Norco Bicycles,Mountain,low,small,601-800
788,Nov,11,False,Approved,Giant Bicycles,Standard,medium,small,1201-1400
788,Mar,3,False,Approved,WeareA2B,Touring,medium,large,1201-1400
788,Nov,11,True,Approved,Solex,Standard,high,medium,601-800
788,Feb,2,True,Approved,Norco Bicycles,Road,high,large,601-800
788,Nov,11,True,Approved,Solex,Standard,medium,medium,401-600
1468,Sep,9,False,Approved,Giant Bicycles,Standard,medium,large,1601-1800
1468,Jul,7,False,Approved,Trek Bicycles,Road,medium,large,1801-2000
1468,Jun,6,True,Approved,WeareA2B,Standard,medium,small,1401-1600
1468,Aug,8,False,Approved,Solex,Standard,medium,large,201-400
1468,Jan,1,True,Approved,Norco Bicycles,Standard,medium,medium,1001-1200
1468,Jan,1,False,Approved,OHM Cycles,Road,medium,medium,601-800
821,Oct,10,False,Approved,WeareA2B,Touring,medium,large,1201-1400
821,Apr,4,True,Approved,Solex,Standard,medium,medium,1001-1200
821,May,5,False,Approved,Norco Bicycles,Standard,low,medium,801-1000
821,Nov,11,True,Approved,Norco Bicycles,Standard,medium,medium,201-400
821,Jul,7,True,Approved,Trek Bicycles,Road,low,medium,801-1000
2489,Feb,2,False,Approved,Trek Bicycles,Standard,high,medium,401-600
2489,Nov,11,True,Approved,Giant Bicycles,Standard,high,medium,1001-1200
2489,Mar,3,False,Approved,OHM Cycles,Standard,low,medium,1601-1800
2489,Jul,7,True,Approved,Giant Bicycles,Road,medium,medium,1401-1600
2489,Mar,3,False,Approved,Norco Bicycles,Standard,medium,medium,1401-1600
2489,Jan,1,True,Approved,Solex,Road,medium,large,1601-1800
2489,Aug,8,True,Approved,WeareA2B,Standard,medium,medium,1201-1400
2489,Apr,4,True,Approved,Solex,Road,medium,large,1601-1800
2710,Dec,12,False,Approved,Norco Bicycles,Standard,medium,medium,1401-1600
2710,Apr,4,True,Approved,Giant Bicycles,Road,low,small,401-600
2710,Aug,8,False,Approved,Giant Bicycles,Standard,medium,large,401-600
2710,Dec,12,False,Approved,Norco Bicycles,Standard,medium,small,1201-1400
947,Oct,10,True,Approved,WeareA2B,Standard,medium,medium,1801-2000
947,Aug,8,True,Approved,Giant Bicycles,Standard,medium,large,401-600
947,Jul,7,False,Approved,Trek Bicycles,Road,medium,large,1801-2000
947,Jan,1,True,Approved,Solex,Standard,high,medium,1001-1200
947,Sep,9,True,Approved,OHM Cycles,Road,high,large,Below 200
1335,Mar,3,True,Approved,Giant Bicycles,Standard,medium,large,1801-2000
1335,Mar,3,True,Approved,WeareA2B,Standard,medium,medium,1201-1400
1335,Apr,4,False,Approved,Norco Bicycles,Mountain,low,small,601-800
1335,Nov,11,False,Approved,WeareA2B,Road,low,small,1001-1200
1335,Mar,3,True,Approved,Solex,Standard,medium,medium,1001-1200
1335,Jul,7,False,Approved,Giant Bicycles,Standard,medium,medium,601-800
1335,Jul,7,True,Approved,Norco Bicycles,Standard,medium,small,401-600
1076,Nov,11,False,Approved,Solex,Standard,low,medium,801-1000
1076,Oct,10,True,Approved,WeareA2B,Standard,medium,medium,601-800
1076,Oct,10,True,Approved,Trek Bicycles,Road,low,medium,801-1000
1076,Jan,1,True,Approved,OHM Cycles,Standard,medium,medium,601-800
1076,Oct,10,False,Approved,OHM Cycles,Road,medium,small,1801-2000
1076,Jul,7,True,Approved,Giant Bicycles,Standard,medium,medium,601-800
1076,Dec,12,True,Approved,Solex,Standard,medium,medium,1801-2000
1076,Sep,9,False,Approved,Giant Bicycles,Standard,high,small,1801-2000
1076,Aug,8,False,Approved,Solex,Standard,low,medium,1201-1400
1076,Dec,12,False,Approved,Norco Bicycles,Standard,medium,small,401-600
1076,Dec,12,True,Approved,Norco Bicycles,Road,high,large,601-800
1076,May,5,True,Approved,WeareA2B,Touring,medium,large,1801-2000
3320,Jun,6,True,Approved,OHM Cycles,Standard,low,medium,Below 200
3320,May,5,False,Approved,Norco Bicycles,Mountain,low,small,601-800
3320,Apr,4,True,Approved,Trek Bicycles,Standard,medium,large,Above 2000
3320,Feb,2,True,Approved,OHM Cycles,Standard,high,medium,201-400
